envio_id;transportadora_id;filial_origem_id;data_coleta;data_prometida;data_entrega;uf_origem;uf_destino;regiao_destino;distancia_km;peso_kg;valor_declarado;valor_frete;modal;categoria_produto;status;motivo
3461;4;2;2024-07-10 11:49:00;2024-07-13;2024-07-14 11:49:00;SP;DF;Centro-Oeste;492;5.03;100.58;36.28;Rodoviário;Alimentos;Entregue;Volume acima da capacidade
3462;6;4;2024-03-27 14:40:00;2024-03-30;2024-03-30 14:40:00;MG;SP;Sudeste;709;1.72;69.81;28.4;Rodoviário;Brinquedos;Entregue;
3463;4;1;2024-11-21 13:52:00;2024-11-24;2024-11-24 13:52:00;SP;PR;Sul;332;0.26;69.97;14.99;Rodoviário;Vestuário;Entregue;
3464;4;15;2024-06-17 13:33:00;2024-06-20;2024-06-20 13:33:00;MT;SP;Sudeste;841;2.28;157.4;27.42;Rodoviário;Esportes;Entregue;
3465;4;2;2024-11-19 13:37:00;2024-11-23;2024-11-23 13:37:00;SP;BA;Nordeste;1031;2.94;255.07;27.88;Rodoviário;Alimentos;Entregue;
3466;2;10;2024-12-25 11:54:00;2024-12-29;2024-12-29 11:54:00;BA;SP;Sudeste;1235;3.45;378.0;40.25;Rodoviário;Casa e Cozinha;Entregue;
3467;4;13;2024-09-19 07:29:00;2024-09-24;2024-09-24 07:29:00;PA;SP;Sudeste;1568;0.47;37.81;30.92;Rodoviário;Livros;Entregue;
3468;1;11;2024-10-30 06:41:00;2024-11-01;2024-11-01 06:41:00;GO;GO;Centro-Oeste;54;3.03;208.6;20.5;Rodoviário;Casa e Cozinha;Entregue;
3469;6;13;2024-08-03 10:45:00;2024-08-05;2024-08-05 10:45:00;PA;PA;Norte;247;2.42;48.27;22.19;Rodoviário;Brinquedos;Entregue;
3470;1;3;2024-12-30 20:36:00;2025-01-02;2025-01-02 20:36:00;RJ;PR;Sul;602;17.92;339.1;72.15;Rodoviário;Autopeças;Entregue;
3471;2;5;2024-11-26 13:42:00;2024-12-01;2024-12-03 13:42:00;PR;AL;Nordeste;1574;6.94;69.47;56.89;Rodoviário;Ferramentas;Entregue;Endereço difícil acesso
3472;4;2;2024-02-10 14:53:00;2024-02-13;2024-02-16 14:53:00;SP;GO;Centro-Oeste;503;17.05;624.95;78.97;Rodoviário;Autopeças;Entregue;Falta de motorista
3473;1;10;2024-01-04 21:16:00;2024-01-09;2024-01-09 21:16:00;BA;AP;Norte;2097;1.19;50.44;28.49;Rodoviário;Beleza;Entregue;
3474;5;14;2024-01-24 11:29:00;2024-01-30;2024-01-30 11:29:00;AM;MG;Sudeste;2537;4.48;20;50.2;Rodoviário;Brinquedos;Entregue;
3475;5;13;2024-03-30 13:59:00;2024-04-04;2024-04-04 13:59:00;PA;DF;Centro-Oeste;1753;2.16;132.85;33.89;Rodoviário;Esportes;Entregue;
3476;4;7;2024-12-06 20:36:00;2024-12-10;2024-12-16 20:36:00;SC;TO;Norte;1237;1.56;40.92;24.05;Rodoviário;Esportes;Entregue;Endereço difícil acesso
3477;4;4;2024-02-24 06:56:00;2024-02-29;2024-03-06 06:56:00;MG;PE;Nordeste;1594;0.27;123.13;24.0;Rodoviário;Livros;Entregue;Cliente ausente
3478;1;7;2024-06-02 14:28:00;2024-06-06;2024-06-08 14:28:00;SC;MA;Nordeste;1464;12.74;1047.55;63.12;Rodoviário;Eletrônicos;Entregue;Bloqueio de estrada
3479;4;14;2024-11-07 15:14:00;2024-11-15;2024-11-15 15:14:00;AM;PE;Nordeste;3810;15.62;147.18;89.1;Rodoviário;Eletrônicos;Entregue;
3480;4;6;2024-04-25 09:09:00;2024-04-30;2024-04-30 09:09:00;RS;PI;Nordeste;1823;2.73;100.52;39.03;Rodoviário;Esportes;Entregue;
3481;4;13;2024-06-27 13:17:00;2024-07-01;2024-07-01 13:17:00;PA;AM;Norte;913;2.14;272.39;24.85;Rodoviário;Esportes;Entregue;
3482;5;13;2024-06-06 16:46:00;2024-06-10;2024-06-10 16:46:00;PA;SP;Sudeste;1486;11.9;406.75;57.93;Rodoviário;Eletrônicos;Entregue;
3483;4;1;2024-11-14 16:58:00;2024-11-19;2024-11-19 16:58:00;SP;PE;Nordeste;1605;0.21;70.5;23.17;Rodoviário;Livros;Entregue;
3484;4;4;2024-11-09 18:29:00;2024-11-14;2024-11-14 18:29:00;MG;AL;Nordeste;1570;0.38;159.05;27.83;Rodoviário;Beleza;Entregue;
3485;4;15;2024-07-17 15:24:00;2024-07-20;2024-07-21 15:24:00;MT;SP;Sudeste;747;13.46;287.34;68.94;Rodoviário;Ferramentas;Entregue;Restrição de tráfego
3486;1;11;2024-09-21 17:24:00;2024-09-24;2024-09-24 17:24:00;GO;SP;Sudeste;543;1.44;122.46;18.65;Rodoviário;Eletrônicos;Entregue;
3487;1;15;2024-06-22 16:05:00;2024-06-27;2024-06-27 16:05:00;MT;MA;Nordeste;1996;0.55;328.88;30.96;Rodoviário;Beleza;Entregue;
3488;1;4;2024-05-22 17:52:00;2024-05-27;2024-06-02 17:52:00;MG;PE;Nordeste;1684;0.87;272.56;32.83;Rodoviário;Esportes;Entregue;Cliente ausente
3489;5;15;2024-11-23 07:37:00;2024-11-24;2024-11-24 07:37:00;MT;GO;Centro-Oeste;667;1.61;24.53;76.67;Aéreo;Brinquedos;Entregue;
3490;7;3;2024-12-23 06:06:00;2024-12-25;2024-12-25 06:06:00;RJ;RJ;Sudeste;121;2.88;45.67;24.02;Rodoviário;Livros;Entregue;
3491;4;10;2024-04-09 21:55:00;2024-04-13;2024-04-13 21:55:00;BA;RJ;Sudeste;1300;1.7;20;26.7;Rodoviário;Livros;Entregue;
3492;7;12;2024-10-12 12:53:00;2024-10-15;2024-10-15 12:53:00;DF;ES;Sudeste;840;0.53;221.8;18.78;Rodoviário;Beleza;Entregue;
3493;5;4;2024-12-16 22:53:00;2024-12-18;2024-12-18 22:53:00;MG;MG;Sudeste;256;2.98;155.8;23.64;Rodoviário;Casa e Cozinha;Entregue;
3494;2;2;2024-12-27 22:24:00;2024-12-29;2024-12-29 22:24:00;SP;SP;Sudeste;97;3.39;68.21;29.56;Rodoviário;Casa e Cozinha;Entregue;
3495;5;9;2024-10-16 11:42:00;2024-10-21;2024-10-23 11:42:00;CE;MG;Sudeste;1936;15.16;272.17;70.03;Rodoviário;Autopeças;Entregue;Falha na roteirização
3496;4;8;2024-08-04 16:32:00;2024-08-09;2024-08-09 16:32:00;PE;SC;Sul;1700;0.85;67.25;28.03;Rodoviário;Beleza;Entregue;
3497;7;3;2024-11-12 07:14:00;2024-11-13;2024-11-13 07:14:00;RJ;ES;Sudeste;497;3.82;50.03;104.87;Aéreo;Alimentos;Entregue;
3498;5;11;2024-04-13 09:05:00;2024-04-18;2024-04-18 09:05:00;GO;PA;Norte;1733;6.67;191.65;48.7;Rodoviário;Ferramentas;Entregue;
3499;1;5;2024-12-22 13:55:00;2024-12-27;2024-12-27 13:55:00;PR;AP;Norte;1768;6.98;82.95;43.93;Rodoviário;Eletrônicos;Entregue;
3500;7;15;2024-03-18 18:09:00;2024-03-23;2024-03-23 18:09:00;MT;BA;Nordeste;1697;0.69;55.35;25.73;Rodoviário;Beleza;Entregue;
3501;2;5;2024-09-13 14:28:00;2024-09-18;2024-09-18 14:28:00;PR;BA;Nordeste;1509;0.19;36.12;22.28;Rodoviário;Livros;Entregue;
3502;4;13;2024-06-07 21:45:00;2024-06-12;2024-06-12 21:45:00;PA;GO;Centro-Oeste;1628;11.41;194.73;72.71;Rodoviário;Ferramentas;Entregue;
3503;1;2;2024-06-20 18:40:00;2024-06-25;2024-06-25 18:40:00;SP;AC;Norte;1812;3.71;148.03;36.74;Rodoviário;Casa e Cozinha;Entregue;
3504;1;12;2024-01-10 20:57:00;2024-01-16;2024-01-16 20:57:00;DF;PE;Nordeste;2189;0.88;35.06;32.22;Rodoviário;Livros;Entregue;
3505;1;14;2024-06-25 07:02:00;2024-07-01;2024-07-01 07:02:00;AM;BA;Nordeste;2398;1.56;596.5;40.48;Rodoviário;Esportes;Entregue;
3506;4;12;2024-08-21 06:55:00;2024-08-26;2024-08-26 06:55:00;DF;BA;Nordeste;1730;23.47;451.26;99.6;Rodoviário;Autopeças;Entregue;
3507;5;1;2024-08-01 10:36:00;2024-08-03;2024-08-03 10:36:00;SP;SP;Sudeste;219;2.31;438.99;22.58;Rodoviário;Eletrônicos;Entregue;
3508;1;10;2024-09-25 18:37:00;2024-09-27;2024-09-27 18:37:00;BA;MG;Sudeste;1179;5.42;185.69;139.48;Aéreo;Autopeças;Entregue;
3509;7;12;2024-03-09 12:52:00;2024-03-12;2024-03-13 12:52:00;DF;PR;Sul;799;0.75;28.65;17.88;Rodoviário;Livros;Entregue;Endereço difícil acesso
3510;4;2;2024-12-17 08:47:00;2024-12-21;2024-12-21 08:47:00;SP;RO;Norte;1296;0.53;45.81;26.97;Rodoviário;Livros;Entregue;
3511;4;10;2024-08-26 16:39:00;2024-08-30;2024-08-30 16:39:00;BA;SP;Sudeste;1374;5.86;492.72;46.67;Rodoviário;Autopeças;Entregue;
3512;6;8;2024-11-15 19:14:00;2024-11-18;2024-11-18 19:14:00;PE;GO;Centro-Oeste;1577;0.54;26.15;53.38;Rodoaéreo;Beleza;Entregue;
3513;2;4;2024-06-18 11:45:00;2024-06-20;2024-06-20 11:45:00;MG;SP;Sudeste;583;1.64;76.45;42.87;Rodoaéreo;Brinquedos;Entregue;
3514;1;11;2024-11-08 14:34:00;2024-11-14;2024-11-14 14:34:00;GO;AC;Norte;2303;4.98;252.93;44.67;Rodoviário;Ferramentas;Entregue;
3515;5;14;2024-11-14 14:19:00;2024-11-21;2024-11-21 14:19:00;AM;CE;Nordeste;3144;3.71;80.84;43.68;Rodoviário;Casa e Cozinha;Entregue;
3516;5;13;2024-10-02 11:41:00;2024-10-07;2024-10-07 11:41:00;PA;SP;Sudeste;1703;13.66;1074.72;70.32;Rodoviário;Autopeças;Entregue;
3517;4;6;2024-11-24 18:10:00;2024-11-28;2024-11-28 18:10:00;RS;BA;Nordeste;1479;0.48;47.85;26.65;Rodoviário;Livros;Entregue;
3518;1;8;2024-01-14 12:36:00;2024-01-18;2024-01-18 12:36:00;PE;SP;Sudeste;1331;1.12;20;24.91;Rodoviário;Livros;Entregue;
3519;4;2;2024-10-27 11:44:00;2024-10-30;2024-10-30 11:44:00;SP;DF;Centro-Oeste;750;0.45;517.75;20.15;Rodoviário;Vestuário;Entregue;
3520;4;7;2024-01-11 17:53:00;2024-01-14;2024-01-14 17:53:00;SC;RS;Sul;525;3.43;87.95;31.32;Rodoviário;Casa e Cozinha;Entregue;
3521;4;15;2024-01-14 18:40:00;2024-01-19;2024-01-19 18:40:00;MT;BA;Nordeste;1587;0.34;42.88;23.78;Rodoviário;Beleza;Entregue;
3522;4;13;2024-07-16 21:15:00;2024-07-22;2024-07-22 21:15:00;PA;GO;Centro-Oeste;2188;3.34;46.36;39.9;Rodoviário;Alimentos;Entregue;
3523;1;1;2024-02-10 18:42:00;2024-02-14;2024-02-14 18:42:00;SP;PI;Nordeste;1241;7.86;73.01;44.89;Rodoviário;Eletrônicos;Entregue;
3524;7;13;2024-11-09 08:56:00;2024-11-14;2024-11-18 08:56:00;PA;SP;Sudeste;1523;0.53;29.52;29.28;Rodoviário;Beleza;Entregue;Endereço difícil acesso
3525;5;9;2024-10-22 13:58:00;2024-10-27;2024-10-27 13:58:00;CE;MG;Sudeste;1832;2.93;325.1;38.06;Rodoviário;Esportes;Entregue;
3526;7;8;2024-06-19 15:51:00;2024-06-24;2024-06-24 15:51:00;PE;PR;Sul;1512;0.63;179.86;30.7;Rodoviário;Esportes;Entregue;
3527;4;11;2024-07-08 19:53:00;2024-07-11;2024-07-11 19:53:00;GO;RS;Sul;878;0.88;141.96;24.77;Rodoviário;Brinquedos;Entregue;
3528;4;7;2024-06-19 21:22:00;2024-06-24;2024-06-24 21:22:00;SC;PE;Nordeste;1660;11.74;138.55;70.91;Rodoviário;Ferramentas;Entregue;
3529;6;5;2024-07-09 22:21:00;2024-07-12;2024-07-12 22:21:00;PR;MG;Sudeste;704;1.42;149.35;25.39;Rodoviário;Esportes;Entregue;
3530;5;2;2024-04-03 09:02:00;2024-04-07;2024-04-07 09:02:00;SP;PE;Nordeste;1160;18.74;361.55;88.27;Rodoviário;Eletrônicos;Entregue;
3531;1;14;2024-05-12 17:38:00;2024-05-18;2024-05-18 17:38:00;AM;MG;Sudeste;2295;3.24;73.11;38.42;Rodoviário;Esportes;Entregue;
3532;5;14;2024-06-29 11:05:00;2024-07-05;2024-07-05 11:05:00;AM;ES;Sudeste;2213;0.36;68.06;34.74;Rodoviário;Livros;Entregue;
3533;5;13;2024-08-26 13:12:00;2024-08-29;2024-08-29 13:12:00;PA;AP;Norte;673;2.42;485.19;29.46;Rodoviário;Ferramentas;Entregue;
3534;4;1;2024-01-03 19:30:00;2024-01-08;2024-01-08 19:30:00;SP;AP;Norte;1834;3.79;72.15;34.18;Rodoviário;Brinquedos;Entregue;
3535;4;12;2024-04-16 21:37:00;2024-04-22;2024-04-22 21:37:00;DF;PA;Norte;2281;6.13;83.23;53.14;Rodoviário;Ferramentas;Entregue;
3536;4;2;2024-12-31 14:09:00;2025-01-05;2025-01-05 14:09:00;SP;PI;Nordeste;1665;0.46;22.43;27.83;Rodoviário;Livros;Entregue;
3537;2;9;2024-02-22 07:34:00;2024-02-27;2024-02-27 07:34:00;CE;MG;Sudeste;1921;0.26;20;30.2;Rodoviário;Livros;Entregue;
3538;6;10;2024-09-30 12:37:00;2024-10-05;2024-10-05 12:37:00;BA;TO;Norte;1584;1.48;231.9;28.17;Rodoviário;Beleza;Entregue;
3539;4;3;2024-12-24 20:03:00;2024-12-25;2024-12-25 20:03:00;RJ;PR;Sul;567;1.88;26.82;88.7;Aéreo;Beleza;Entregue;
3540;1;12;2024-10-01 15:59:00;2024-10-04;2024-10-04 15:59:00;DF;SP;Sudeste;573;13.55;365.31;64.06;Rodoviário;Autopeças;Entregue;
3541;2;9;2024-12-05 17:02:00;2024-12-11;2024-12-11 17:02:00;CE;PA;Norte;2460;0.42;51.37;34.42;Rodoviário;Beleza;Entregue;
3542;4;5;2024-05-31 10:34:00;2024-06-05;2024-06-05 10:34:00;PR;PI;Nordeste;1798;5.55;123.26;53.93;Rodoviário;Casa e Cozinha;Entregue;
3543;2;8;2024-10-03 20:12:00;2024-10-07;2024-10-07 20:12:00;PE;MG;Sudeste;1373;0.72;20;23.91;Rodoviário;Livros;Entregue;
3544;4;7;2024-06-01 13:47:00;2024-06-05;2024-06-10 13:47:00;SC;BA;Nordeste;1472;5.03;121.88;35.4;Rodoviário;Casa e Cozinha;Entregue;Falta de motorista
3545;4;2;2024-07-09 21:27:00;2024-07-14;2024-07-14 21:27:00;SP;MA;Nordeste;1615;10.62;381.64;63.4;Rodoviário;Autopeças;Entregue;
3546;5;3;2024-01-15 20:34:00;2024-01-18;2024-01-18 20:34:00;RJ;PR;Sul;504;0.76;38.59;21.32;Rodoviário;Vestuário;Entregue;
3547;4;2;2024-11-08 08:59:00;2024-11-10;2024-11-10 08:59:00;SP;RS;Sul;812;6.32;101.48;130.7;Aéreo;Autopeças;Entregue;
3548;7;13;2024-05-16 14:14:00;2024-05-21;2024-05-22 14:14:00;PA;DF;Centro-Oeste;1868;11.35;223.56;69.87;Rodoviário;Ferramentas;Entregue;Volume acima da capacidade
3549;1;15;2024-12-06 13:36:00;2024-12-10;2024-12-10 13:36:00;MT;SP;Sudeste;950;2.53;139.79;32.55;Rodoviário;Casa e Cozinha;Entregue;
3550;5;11;2024-04-30 11:07:00;2024-05-03;2024-05-03 11:07:00;GO;SP;Sudeste;757;0.72;37.48;22.87;Rodoviário;Brinquedos;Entregue;
3551;1;3;2024-11-04 18:13:00;2024-11-05;2024-11-05 18:13:00;RJ;SP;Sudeste;551;2.2;99.24;80.81;Aéreo;Autopeças;Entregue;
3552;4;7;2024-12-29 13:16:00;2024-12-31;2025-01-06 13:16:00;SC;PA;Norte;2023;0.28;20;83.96;Aéreo;Livros;Entregue;Falha na roteirização
3553;4;1;2024-12-08 22:19:00;2024-12-12;2024-12-12 22:19:00;SP;PI;Nordeste;1183;3.35;103.87;28.74;Rodoviário;Brinquedos;Entregue;
3554;1;10;2024-11-20 22:53:00;2024-11-21;2024-11-21 22:53:00;BA;PE;Nordeste;590;5.66;79.25;103.96;Aéreo;Eletrônicos;Entregue;
3555;4;1;2024-12-16 16:13:00;2024-12-19;2024-12-19 16:13:00;SP;RJ;Sudeste;586;0.62;40.17;21.99;Rodoviário;Livros;Entregue;
3556;1;3;2024-07-30 12:09:00;2024-08-02;2024-08-02 12:09:00;RJ;PR;Sul;562;1.05;48.35;23.78;Rodoviário;Brinquedos;Entregue;
3557;1;11;2024-05-15 15:43:00;2024-05-16;2024-05-16 15:43:00;GO;SP;Sudeste;701;8.13;62.01;125.4;Aéreo;Eletrônicos;Entregue;
3558;7;6;2024-11-13 21:17:00;2024-11-18;2024-11-18 21:17:00;RS;CE;Nordeste;1693;0.44;31.11;31.58;Rodoviário;Livros;Entregue;
3559;1;10;2024-01-05 11:11:00;2024-01-06;2024-01-06 11:11:00;BA;BA;Nordeste;241;3.13;69.96;69.1;Aéreo;Alimentos;Entregue;
3560;4;10;2024-06-18 21:43:00;2024-06-22;2024-06-22 21:43:00;BA;MG;Sudeste;1416;2.73;38.27;35.76;Rodoviário;Alimentos;Entregue;
3561;5;2;2024-08-25 08:13:00;2024-08-27;2024-08-27 08:13:00;SP;SP;Sudeste;215;25.74;125.06;101.28;Rodoviário;Eletrônicos;Entregue;
3562;5;9;2024-09-17 15:10:00;2024-09-22;2024-09-22 15:10:00;CE;RJ;Sudeste;1890;1.94;112.75;35.12;Rodoviário;Esportes;Entregue;
3563;6;3;2024-11-23 11:15:00;2024-11-26;2024-11-26 11:15:00;RJ;SP;Sudeste;492;9.64;332.94;49.25;Rodoviário;Ferramentas;Entregue;
3564;2;3;2024-05-23 09:30:00;2024-05-25;2024-05-25 09:30:00;RJ;RJ;Sudeste;55;2.38;20;21.46;Rodoviário;Alimentos;Entregue;
3565;4;4;2024-07-14 10:46:00;2024-07-17;2024-07-17 10:46:00;MG;SP;Sudeste;707;3.95;333.97;35.23;Rodoviário;Brinquedos;Entregue;
3566;4;15;2024-12-19 21:45:00;2024-12-23;2024-12-23 21:45:00;MT;RS;Sul;1283;2.61;114.56;37.48;Rodoviário;Livros;Entregue;
3567;6;4;2024-11-17 21:49:00;2024-11-19;2024-11-20 21:49:00;MG;MG;Sudeste;37;5.27;164.59;30.94;Rodoviário;Ferramentas;Entregue;Cliente ausente
3568;1;13;2024-07-20 17:55:00;2024-07-25;2024-07-25 17:55:00;PA;SC;Sul;1548;1.6;178.56;34.46;Rodoviário;Esportes;Entregue;
3569;4;8;2024-07-31 19:51:00;2024-08-04;2024-08-04 19:51:00;PE;SP;Sudeste;1218;2.53;75.55;31.46;Rodoviário;Brinquedos;Entregue;
3570;1;14;2024-06-21 21:34:00;2024-06-27;2024-06-27 21:34:00;AM;MG;Sudeste;2455;8.61;126.44;52.58;Rodoviário;Eletrônicos;Entregue;
3571;5;10;2024-01-31 15:10:00;2024-02-04;2024-02-10 15:10:00;BA;SP;Sudeste;953;0.91;86.18;27.23;Rodoviário;Vestuário;Entregue;Restrição de tráfego
3572;5;9;2024-02-28 09:04:00;2024-03-03;2024-03-03 09:04:00;CE;SP;Sudeste;1276;1.56;86.14;30.87;Rodoviário;Beleza;Entregue;
3573;6;7;2024-02-23 21:22:00;2024-02-26;2024-02-26 21:22:00;SC;RJ;Sudeste;668;0.42;51.36;17.46;Rodoviário;Beleza;Entregue;
3574;7;7;2024-09-21 10:52:00;2024-09-26;2024-09-26 10:52:00;SC;PA;Norte;1870;0.19;73.49;30.59;Rodoviário;Beleza;Entregue;
3575;2;4;2024-03-29 19:39:00;2024-03-31;2024-03-31 19:39:00;MG;RJ;Sudeste;241;2.7;246.57;27.45;Rodoviário;Ferramentas;Entregue;
3576;4;4;2024-12-16 16:49:00;2024-12-18;2024-12-18 16:49:00;MG;MG;Sudeste;31;22.02;552.46;94.35;Rodoviário;Autopeças;Entregue;
3577;1;5;2024-02-12 09:58:00;2024-02-17;2024-02-17 09:58:00;PR;CE;Nordeste;1686;2.04;124.52;27.82;Rodoviário;Brinquedos;Entregue;
3578;4;12;2024-04-13 12:04:00;2024-04-16;2024-04-16 12:04:00;DF;RJ;Sudeste;844;19.64;115.66;99.3;Rodoviário;Ferramentas;Entregue;
3579;4;13;2024-01-21 09:27:00;2024-01-26;2024-01-26 09:27:00;PA;MG;Sudeste;1947;1.32;127.2;35.45;Rodoviário;Vestuário;Entregue;
3580;1;10;2024-04-12 21:59:00;2024-04-14;2024-04-14 21:59:00;BA;BA;Nordeste;208;3.58;118.75;30.21;Rodoviário;Alimentos;Entregue;
3581;5;7;2024-07-31 19:53:00;2024-08-03;2024-08-08 19:53:00;SC;SP;Sudeste;382;11.93;244.41;65.17;Rodoviário;Eletrônicos;Entregue;Restrição de tráfego
3582;1;10;2024-05-28 13:34:00;2024-05-31;2024-05-31 13:34:00;BA;PI;Nordeste;741;2.54;250.05;25.36;Rodoviário;Esportes;Entregue;
3583;4;7;2024-08-05 12:26:00;2024-08-10;2024-08-16 12:26:00;SC;RO;Norte;1698;9.11;387.44;55.86;Rodoviário;Ferramentas;Entregue;Endereço difícil acesso
3584;4;14;2024-05-02 06:07:00;2024-05-07;2024-05-07 06:07:00;AM;SC;Sul;2064;0.86;20;31.19;Rodoviário;Vestuário;Entregue;
3585;4;11;2024-08-14 12:33:00;2024-08-17;2024-08-20 12:33:00;GO;RJ;Sudeste;784;1.62;47.65;22.29;Rodoviário;Alimentos;Entregue;Bloqueio de estrada
3586;4;13;2024-12-21 06:17:00;2024-12-24;2024-12-24 06:17:00;PA;GO;Centro-Oeste;2293;2.97;304.58;127.27;Aéreo;Esportes;Entregue;
3587;4;10;2024-09-25 18:05:00;2024-09-30;2024-10-01 18:05:00;BA;PA;Norte;1948;1.73;39.97;29.99;Rodoviário;Brinquedos;Entregue;Falha na roteirização
3588;7;13;2024-05-30 17:55:00;2024-06-05;2024-06-05 17:55:00;PA;SC;Sul;2110;1.23;77.67;30.43;Rodoviário;Brinquedos;Entregue;
3589;4;12;2024-12-16 13:38:00;2024-12-19;2024-12-19 13:38:00;DF;SP;Sudeste;715;6.25;456.24;40.68;Rodoviário;Eletrônicos;Entregue;
3590;2;5;2024-07-04 21:21:00;2024-07-10;2024-07-12 21:21:00;PR;AM;Norte;2398;13.62;529.31;71.73;Rodoviário;Ferramentas;Entregue;Cliente ausente
3591;2;6;2024-12-05 20:33:00;2024-12-06;2024-12-06 20:33:00;RS;RS;Sul;199;3.24;297.99;87.17;Aéreo;Casa e Cozinha;Entregue;
3592;4;5;2024-11-23 22:28:00;2024-11-25;2024-11-25 22:28:00;PR;MG;Sudeste;758;4.84;219.42;113.14;Aéreo;Ferramentas;Entregue;
3593;4;10;2024-06-03 10:51:00;2024-06-07;2024-06-07 10:51:00;BA;RJ;Sudeste;1390;2.92;159.19;29.2;Rodoviário;Brinquedos;Entregue;
3594;2;10;2024-05-04 19:28:00;2024-05-09;2024-05-09 19:28:00;BA;TO;Norte;1591;2.91;285.53;36.42;Rodoviário;Eletrônicos;Entregue;
3595;2;15;2024-09-09 11:47:00;2024-09-15;2024-09-19 11:47:00;MT;PA;Norte;2367;1.91;522.5;39.67;Rodoviário;Esportes;Entregue;Cliente ausente
3596;5;12;2024-02-02 17:39:00;2024-02-05;2024-02-05 17:39:00;DF;MG;Sudeste;746;0.44;185.58;22.98;Rodoviário;Beleza;Entregue;
3597;6;7;2024-04-23 15:55:00;2024-04-25;2024-04-25 15:55:00;SC;MS;Centro-Oeste;768;1.37;56.56;46.24;Rodoaéreo;Brinquedos;Entregue;
3598;1;9;2024-02-26 09:22:00;2024-03-02;2024-03-02 09:22:00;CE;PR;Sul;1585;4.06;32.16;44.29;Rodoviário;Alimentos;Entregue;
3599;7;5;2024-07-30 17:47:00;2024-08-02;2024-08-02 17:47:00;PR;MG;Sudeste;647;5.53;116.84;39.19;Rodoviário;Casa e Cozinha;Entregue;
3600;2;2;2024-02-04 14:14:00;2024-02-06;2024-02-06 14:14:00;SP;PB;Nordeste;1660;3.08;172.5;108.23;Aéreo;Esportes;Entregue;
3601;4;9;2024-03-18 18:29:00;2024-03-21;2024-03-21 18:29:00;CE;AL;Nordeste;696;4.14;387.08;33.15;Rodoviário;Esportes;Entregue;
3602;5;15;2024-06-19 09:24:00;2024-06-22;2024-06-22 09:24:00;MT;MS;Centro-Oeste;723;0.78;245.07;20.66;Rodoviário;Esportes;Entregue;
3603;4;9;2024-09-09 06:19:00;2024-09-11;2024-09-11 06:19:00;CE;PB;Nordeste;202;0.32;20;13.03;Rodoviário;Livros;Entregue;
3604;5;12;2024-06-02 13:31:00;2024-06-07;2024-06-13 13:31:00;DF;PA;Norte;1626;4.78;90.6;48.61;Rodoviário;Autopeças;Entregue;Cliente ausente
3605;4;11;2024-09-29 12:49:00;2024-10-02;2024-10-02 12:49:00;GO;SP;Sudeste;700;0.81;194.3;21.33;Rodoviário;Beleza;Entregue;
3606;7;6;2024-10-29 10:39:00;2024-11-02;2024-11-02 10:39:00;RS;MG;Sudeste;1056;1.87;135.52;28.86;Rodoviário;Esportes;Entregue;
3607;7;14;2024-08-02 14:40:00;2024-08-04;2024-08-04 14:40:00;AM;AM;Norte;150;3.21;52.35;28.99;Rodoviário;Alimentos;Entregue;
3608;1;10;2024-01-03 15:01:00;2024-01-07;2024-01-07 15:01:00;BA;DF;Centro-Oeste;1346;2.15;139.5;27.02;Rodoviário;Brinquedos;Entregue;
3609;5;4;2024-07-25 22:47:00;2024-07-28;2024-07-28 22:47:00;MG;SP;Sudeste;737;0.36;98.15;21.17;Rodoviário;Livros;Entregue;
3610;4;6;2024-10-14 18:28:00;2024-10-19;2024-10-24 18:28:00;RS;TO;Norte;1792;14.33;143.37;67.95;Rodoviário;Autopeças;Entregue;Cliente ausente
3611;4;7;2024-10-07 10:26:00;2024-10-11;2024-10-11 10:26:00;SC;BA;Nordeste;1217;0.71;43.64;28.24;Rodoviário;Vestuário;Entregue;
3612;5;3;2024-12-09 16:11:00;2024-12-13;2024-12-19 16:11:00;RJ;RS;Sul;974;0.52;130.11;24.03;Rodoviário;Esportes;Entregue;Falha na roteirização
3613;5;8;2024-02-05 16:17:00;2024-02-12;2024-02-12 16:17:00;PE;RR;Norte;3247;2.96;217.55;53.83;Rodoviário;Casa e Cozinha;Entregue;
3614;4;13;2024-01-17 11:21:00;2024-01-23;2024-01-28 11:21:00;PA;PB;Nordeste;2441;1.19;285.62;37.34;Rodoviário;Esportes;Entregue;Cliente ausente
3615;7;14;2024-09-30 12:34:00;2024-10-06;2024-10-06 12:34:00;AM;RN;Nordeste;2655;10.69;282.85;72.65;Rodoviário;Eletrônicos;Entregue;
3616;2;4;2024-12-15 15:10:00;2024-12-19;2024-12-21 15:10:00;MG;PA;Norte;1405;26.52;781.83;131.87;Rodoviário;Autopeças;Entregue;Endereço difícil acesso
3617;1;11;2024-09-30 21:24:00;2024-10-04;2024-10-04 21:24:00;GO;BA;Nordeste;1402;0.7;27.61;23.33;Rodoviário;Livros;Entregue;
3618;4;15;2024-11-15 12:39:00;2024-11-17;2024-11-17 12:39:00;MT;MA;Nordeste;2159;0.86;81.64;116.08;Aéreo;Vestuário;Entregue;
3619;2;14;2024-04-12 21:52:00;2024-04-15;2024-04-15 21:52:00;AM;CE;Nordeste;2972;1.6;26.54;136.14;Aéreo;Alimentos;Entregue;
